x,y,z,release_h,site
-10.45357449555376,-12.9971793288213,0.0,0.55,deep
4.297574063814747,5.794269096460156,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-1.677926275334871,-2.92640576107822,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-46.51906058890831,2.2390309918116396,0.0,0.55,deep
-19.53335523268128,4.359175777136424,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-8.770553200856302,-12.643224102118864,0.0,0.55,deep
-93.72102299064991,18.56950073573358,0.0,0.55,deep
-10.758961251961136,-11.58947774029954,0.0,0.55,deep
-1.663324806788076,-2.946610283702325,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
21.650681043504164,78.27681728230856,0.0,0.55,deep
63.50811954380613,68.47783646584102,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
3.167680695856231,3.3543031079425565,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-48.4602785896817,-2.6847703093281967,0.0,0.55,deep
-1.562788956635109,-3.0856952525537418,0.0,0.55,deep
