x,y,z,release_h,site
-37.695054737036706,1.6708294603396734,0.0,0.5,shallow
-2.392847862780199,1.2590773287814274,0.0,0.5,shallow
-2.688448634370985,1.3892170454953467,0.0,0.5,shallow
-18.338718080146702,-7.442505668874794,0.0,0.5,shallow
-11.311851662184539,-3.600768999115729,0.0,0.5,shallow
-2.7560194095348276,1.4189697264376937,0.0,0.5,shallow
-18.78815743384379,14.134598804856326,0.0,0.5,shallow
-16.674633056368407,10.36217786386189,0.0,0.5,shallow
-20.450739759776955,12.82091265493318,0.0,0.5,shallow
-16.95952699523812,-4.899733519813916,0.0,0.5,shallow
-2.8653167511693822,1.4670987502633865,0.0,0.5,shallow
-18.068398768405988,11.313045238286412,0.0,0.5,shallow
-12.299315779179144,9.260821330504815,0.0,0.5,shallow
-2.7701749880389364,1.425202894549531,0.0,0.5,shallow
-17.139283900918024,13.188158916262436,0.0,0.5,shallow
-14.432291647124128,11.01911337583175,0.0,0.5,shallow
-24.77095879287396,-4.398582895319358,0.0,0.5,shallow
-2.767236315458328,1.423908894366824,0.0,0.5,shallow
-20.660200147071873,12.87689313488867,0.0,0.5,shallow
-33.20346803888219,-0.42485699238953734,0.0,0.5,shallow
-19.719312039641622,12.346807258813849,0.0,0.5,shallow
-29.17383338654728,-10.713595462747225,0.0,0.5,shallow
-2.6816003105273656,1.386201688742643,0.0,0.5,shallow
-17.03257510543023,10.566351607318296,0.0,0.5,shallow
-26.189998764097627,-10.829510433562724,0.0,0.5,shallow
-37.284667057491575,-4.238936600309559,0.0,0.5,shallow
-17.063521272754564,10.656843490971891,0.0,0.5,shallow
-13.486129547935327,8.435674723480176,0.0,0.5,shallow
-2.7415433063522174,1.412595492693093,0.0,0.5,shallow
-2.906043100830449,1.4850336291617587,0.0,0.5,shallow
-17.139721182593114,6.394100982310052,0.0,0.5,shallow
-46.13735749470004,4.606242937201525,0.0,0.5,shallow
-15.721592820476754,9.821299607973806,0.0,0.5,shallow
-2.894187331505328,1.479812582263379,0.0,0.5,shallow
-20.87386896503999,13.074856378840453,0.0,0.5,shallow
-2.900515557279789,1.4825994020367306,0.0,0.5,shallow
-2.8647481002605906,1.4668483344793612,0.0,0.5,shallow
-17.571363380989055,10.98786410350184,0.0,0.5,shallow
-17.823189084545586,11.172446352549402,0.0,0.5,shallow
-15.442615640841167,9.62467892483539,0.0,0.5,shallow
-21.15217592558968,15.026065099805262,0.0,0.5,shallow
-2.9182497235779863,1.4904092353667413,0.0,0.5,shallow
